127.0.0.1 - - [17/Jul/2022:17:19:52 +1000] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:06 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:07 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=w HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:07 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wo HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:07 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wom HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:08 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wome HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:08 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=women HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:08 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wome HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:09 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wom HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:09 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wo HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:09 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=w HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:09 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:11 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=m HTTP/1.1" 200 541
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:13 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:14 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=w HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:14 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wo HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:15 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wom HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:15 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wome HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:15 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=women HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:15 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wome HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:16 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wom HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:16 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=wo HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:16 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val=w HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [17/Jul/2022:17:25:16 +1000] "GET /AjaxSearchExample1/AjaxSearch.jsp?val= HTTP/1.1" 200 39
